author_name,paper_id
T. S. Munson.,2407
Y. Gil,2428
Patrick M. Murphy,2436
Michael J. Pazzani.,2436
Douglas J. Pearson,2439
Scott B. Huffman,2439
Mark B. Willis,2439
John E. Laird,2439
Randolph M. Jones.,2439
Quinlan R.,2440
Tambe,2443
M.,2443
Johnson,2443
W. L.,2443
Jones,2443
R. M.,2443
Koss,2443
F.,2443
Laird,2443
J. E.,2443
Rosenbloom,2443
P. S.,2443
Schwamb,2443
K.,2443
Yochai Konig,2454
Nelson Morgan,2454
Yochai Konig,2455
Nelson Morgan,2455
""" GDNN:",2455
Acetta,2462
M.,2462
Baron,2462
R.,2462
Golub,2462
D.,2462
Rashid,2462
Tevanian,2462
A.,2462
Young,2462
Ali-Reza Adl-Tabatabai,2463
Geoff Langdale,2463
Steven Lucco,2463
Robert Wahbe.,2463
Appel,2464
Andrew W.,2464
Kai Li,2464
Pei Cao,2470
Edward W. Felten,2470
Kai Li.,2470
J. S. Chase,2473
H. M. Levy,2473
M. J. Feeley,2473
E. D. Lazowska.,2473
Cheriton,2475
D. R.,2475
Duda,2475
K. J.,2475
Bryan Ford,2482
Sai Susarla.,2482
Golub,2485
D.,2485
Dean,2485
R.,2485
Forin,2485
A.,2485
Rashid,2485
R.:,2485
P. Goyal,2487
X. Guo,2487
H. M. Vin,2487
Michael Litzkow,2500
Marvin Solomon.,2500
A. B. Montz,2504
D. Mosberger,2504
S. W. O\'Malley,2504
L. L. peterson,2504
T. A. Proebsting,2504
J. H. Hartman.,2504
Small,2508
C.,2508
Seltzer,2508
M. VINO:,2508
P. Tullmann,2509
J. Lepreau,2509
B. Ford,2509
M. Hibler.,2509
I. Goldberg,2510
D. Wagner,2510
R. Thomas,2510
E. Brewer.,2510
Carl A. Waldspurger,2511
William E. Weihl.,2511
Saman P. Amarasinghe,2514
Monica S. Lam,2514
Corinne Ancourt,2516
Fabien Coelho,2516
Fran~cois Irigoin,2516
Ronan Keryell.,2516
N. Galbreath,2535
W. Gropp,2535
D. Levine.,2535
A. Geist,2536
A. Beguelin,2536
J. Don-garra,2536
W. Jiang,2536
R. Manchek,2536
V. Sun-deram.,2536
Seema Hiranandani,2537
Ken Kennedy,2537
Chau-Wen Tseng,2537
S. A. Moyer,2546
V. S. Sunderam,2546
C. Tseng.,2550
B. Chapman,2552
P. Mehrotra,2552
H. Zima.,2552
G.Berry,2568
G.Boudol,2568
M. G. Clavel,2580
J. Meseguer.,2580
P. Lincoln,2620
J. Meseguer,2620
L. Ricciulli,2620
Wolfgang Schreiner.,2649
M. R. Sleep,2650
M. J. Plasmeijer,2650
M. C. J. D. van Eekelen,2650
Freund,2653
Y.,2653
Schapire,2653
R.E.,2653
Freund,2654
Y.,2654
Schapire,2654
R.E.,2654
S. Amari,2658
A. Cichocki,2658
H. H. Yang.,2658
Baxter,2663
J.,2663
Bell,2665
A.J.,2665
Sejnowski,2665
T.J.,2665
Edelman,2682
S.,2682
S. Edelman.,2683
Edelman,2684
S.,2684
Cutzu,2684
F.,2684
Duvdevani-Bar,2684
N. Intrator.,2695
N. Intrator,2696
L. N. Cooper.,2696
Intrator,2697
N.,2697
Edelman,2697
S.,2697
N. Intrator,2698
D. Reisfeld,2698
Y. Yeshurun.,2698
Kambhatla,2702
N,2702
Leen,2702
Appel,2740
A. W.,2740
Banerjee,2743
U.,2743
Eigenmann,2743
R.,2743
Nicolau,2743
A.,2743
Padua,2743
D. A.,2743
J. Barklund,2746
H. Millroth.,2746
Koen De Bosschere,2753
Saumya Debray,2753
David Gune-man,2753
Sampath Kannan.,2753
Mats Carlsson.,2757
S. K. Debray,2776
T.,2776
T. Getzinger,2783
T. Lindgren,2808
T. Lindgren,2809
Millroth,2814
H.,2814
Millroth,2816
H.,2816
SLDR-Resolution:,2816
G. Gupta,2824
V. Santos Costa,2824
E. Pontelli.,2824
Mats Carlsson,2829
Dan Sahlin.,2829
Amir Hekmatpour,2845
Charles Elkan.,2845
Min-You Wu,2877
Geoffrey Fox.,2877
Bradford Chamberlain,2879
Sung-Eun Choi,2879
E Lewis,2879
Calvin Lin,2879
Lawrence Snyder,2879
Derrick Weathersby. Factor-Join:,2879
Seema Hirandani,2884
Ken Kennedy,2884
Chau-Wen Tseng,2884
Lin,2886
C.,2886
Snyder,2886
L. ZPL:,2886
Bradford L. Chamberlain,2887
Sung-Eun Choi,2887
E Christopher Lewis,2887
Calvin Lin,2887
Lawrence Snyder,2887
W. Derrick Weathersby.,2887
ADVE,2894
S. AND GHARACHORLOO,2894
K.,2894
K. GHARACHORLOO,2908
S. V. ADVE,2908
A. GUPTA,2908
J. L. HENNESSY,2908
M. D. HILL,2908
MERALI,2911
S.,2911
R. Ghughal,2915
R. Nalumasu,2915
A. Mokkedem,2915
G. Gopalakrishnan.,2915
GAO,2918
G. R. AND SARKAR,2918
V.,2918
IFTODE,2924
L.,2924
SINGH,2924
J. P.,2924
AND LI,2924
K.,2924
Prince Kohli,2927
Gil Neiger,2927
Mustaque Ahamad.,2927
R. Nalumasu,2934
R. Ghughal,2934
A. Mokkedem,2934
G. Gopalakrishnan.,2934
Seungjoon Park,2936
David L. Dill.,2936
M. Carey,2941
D. DeWitt,2941
M. Franklin,2941
N. Hall,2941
M. McAuliffe,2941
J. Naughton,2941
D. Schuh,2941
M. Solomon,2941
S. Tan,2941
O. Tsatalos,2941
S. White,2941
M. Zwiling,2941
Joseph Hellerstein.,2947
Praveen Seshadri,2950
Miron Livny,2950
Raghu Ramakrishnan.,2950
Stonebraker,2952
M.,2952
Rowe,2952
L.A.,2952
Hirohama,2952
Thorsten von Eicken,2954
Chris Hawblitzel,2954
Chi Chao Chang,2954
Gzegorz Czajkowski,2954
Deyu Hu.,2954
Blumberg,2958
B. M.,2958
Galyean,2958
T. A.,2958
Deborah A. Carlson,2960
Jessica K. Hodgins.,2960
T.A. Funkhouser,2963
C.H. Squin,2963
S.J. Teller,2972
C.H. Squin,2972
Veach,2973
Eric,2973
Leonidas J. Guibas.,2973
D. Black,3011
D. Golub,3011
R. Rashid,3011
A. Tevanian,3011
M. Young.,3011
K. Thompson,3028
D. M. Ritchie.,3028
Richard F. Rashid,3029
Jr. Avadis Tevanian,3029
Michael Young,3029
David Golub,3029
Robert Baron,3029
David Black,3029
Jr. William J. Bolosky,3029
Jonathan Chew.,3029
A.J. Bonner,3040
M. Kifer.,3040
A. J. Bonner,3041
M. Kifer.,3041
M. Kifer,3047
G. Lausen,3047
J. Wu.,3047
Raymond Reiter,3051
A. Francis,3084
S. Ram.,3084
Dedre Gentner,3085
Kenneth D. Forbus. MAC/FAC:,3085
David B. Leake.,3095
Leake,3097
D.,3097
D. Leake,3101
A. Kinley,3101
D. Wilson.,3101
Manuela M.,3112
Peter Shroder,3131
James B. Salem.,3131
Tien-Fu Chen,3142
Jean-Loup Baer,3142
Tracy Kimbrel,3144
Andrew Tomkins,3144
R. Hugo Patterson,3144
Brian Bershad,3144
Pei Cao,3144
Edward W. Felten,3144
Garth A. Gibson,3144
Anna R. Karlin,3144
Kai Li.,3144
J. S. Vitter,3148
P. Krishnan,3148
Kotz,3149
D.,3149
Ellis,3149
C.S.,3149
Kieran Harty,3152
David R. Cheriton.,3152
John H. Howard,3153
Michael L. Kazar,3153
Sherri G. Menees,3153
David A. Nichols,3153
M. Satyanarayanan,3153
Robert N. Sidebotham,3153
Michael J. West.,3153
McNamee,3156
D.,3156
Armstrong,3156
K.,3156
McVoy,3157
L.W.,3157
Kleiman,3157
Udi Manber,3159
"Sun Wu. ""GLIMPSE:",3159
Patterson,3161
R.H.,3161
Gibson,3161
G.,3161
R. Hugo Patterson,3162
Garth A. Gibson,3162
Eka Ginting,3162
Daniel Stodolsky,3162
Jim Zelenka.,3162
Rosenblum,3166
M.,3166
Ousterhout,3166
J.K.,3166
Margo Seltzer,3170
Keith A. Smith,3170
Hari Balakrishnan,3170
Jacqueline Chang,3170
Sara McMains,3170
Venkata Padmanabhan,3170
Tait,3173
C.D.,3173
Duchamp,3173
D.,3173
Tullsen,3174
D. M.,3174
Eggers,3174
S. J.,3174
B. Worthington,3175
G. Ganger,3175
Y. Patt,3175
Kass,3187
R.,3187
Wasserman,3187
L.,3187
Madigan,3191
D.,3191
Raftery,3191
A.,3191
Madigan,3192
D.,3192
York,3192
J.,3192
Auer P.,3217
Maass W.,3217
Holte R.:,3217
Clark,3218
P.,3218
Boswell,3218
R.,3218
Cost,3220
S.,3220
Salzberg,3220
P. Domingos,3222
M. Pazzani.,3222
J. Dougherty,3223
R. Kohavi,3223
M. Sahami.,3223
J. H. Friedman,3227
R. Kohavi,3227
Y. Yun.,3227
A. Krogh J. Hertz,3229
R. G. Palmer.,3229
John,3231
G.,3231
R. Kohavi,3231
K.,3231
Kohavi R.:,3232
R. Kohavi,3233
Ron Kohavi.,3235
R. Kohavi,3236
G. John,3236
R. Long,3236
D. Manley,3236
K. Pfleger. MLC++:,3236
Ron Kohavi,3237
Dan Sommerfield.,3237
P. Langley,3240
W. Iba,3240
K. Thompson,3240
S.K. Murthy,3243
S. Kasif,3243
S. Salzberg,3243
James F. Allen,3258
Lenhart K. Schubert,3258
George Ferguson,3258
Peter Hee-man,3258
Chung Hee Hwang,3258
Tsuneaki Kato,3258
Marc Light,3258
Nathaniel G. Martin,3258
Brad-ford W. Miller,3258
Massimo Poesio,3258
David R. Traum,3258
Ed Yampratoom,3259
James F. Allen,3259
Henry A. Kautz,3265
Laurent Amsaleg,3271
Philippe Bonnet,3271
Micha-el Franklin,3271
Anthony Tomasic,3271
Tolga Urhan.,3271
M. J. Carey,3277
D. J. DeWitt.,3277
Goetz Graefe,3281
M. Shan,3285
R. Ahmen,3285
J. Davis,3285
W. Du,3285
W. Kent.,3285
A. O. Mendelzon,3286
G. A. Mihaila,3286
T. Milo.,3286
F. Ozcan,3288
S. Nural,3288
P. Koksal,3288
C. Evrendilek,3288
A. Dogac.,3288
Glenn Ammons,3297
Thomas Ball,3297
James R. Larus.,3297
Rastislav Bodk,3299
Sadun Anik.,3299
R. Bodik,3300
R. Gupta,3300
M. L. Soffa.,3300
Rastislav Bodk,3301
Rajiv Gupta,3301
Mary Lou Soffa.,3301
Rastislav Bodk,3302
Rajiv Gupta,3302
Mary Lou Soffa.,3302
G. Ramalingam.,3310
Robert P. Wilson,3311
Robert S. French,3311
Christopher S. Wilson,3311
Saman P. Amarasinghe,3311
Jennifer M. An-derson,3311
Steve W. K. Tjiang,3311
Shih-Wei Liao,3311
Chau-Wen Tseng,3311
Mary W. Hall,3311
Monica S. Lam,3311
John L. Hennessy.,3311
J. Anderson,3313
M. Moir.,3313
M.P. Herlihy.,3318
M. Moir,3320
M. Moir,3321
M. Moir,3322
N. Shavit,3323
D. Touitou.,3323
Milos Hauskrecht.,3327
C. H. Papadimitriou,3331
J. N. Tsitsiklis.,3331
D. M. Magerman.,3359
David Wilkes,3366
John K. Tsotsos,3366
K. N. Kutulakos,3375
W. B. Seales,3375
C. R. Dyer,3375
K. N. Kutulakos,3377
C. R. Dyer,3377
E. Hagersten.,3384
Steven,3391
K. Reinhardt,3391
Mark D. Hill,3391
James R. Larus,3391
Alvin R. Lebeck,3391
James C. Lewis,3391
David A. Wood.,3391
Raja Das,3403
Joel Saltz,3403
Reinhard von Hanxleden.,3403
Raja Das,3404
Mustafa Uysal,3404
Joel Saltz,3404
Yuan-Shin Hwang.,3404
R. v. Hanxleden,3405
K. Kennedy,3405
J. Saltz.,3405
Kohn,3408
S.,3408
Baden,3408
Moon,3410
B.,3410
Saltz,3410
J.,3410
Ponnusamy,3413
R.,3413
Hwang,3413
Y.-S.,3413
Saltz,3413
J.,3413
Choudhary,3413
A.,3413
Fox,3413
G.,3413
R. Ponnusamy,3414
J. Saltz,3414
A. Choudhary.,3414
Ponnusamy,3415
R.,3415
Saltz,3415
J.,3415
Choudhary,3415
A.,3415
Hwang,3415
Y.- S.,3415
Fox,3415
G.,3415
Sarita V. Adve,3423
Mark D. Hill,3423
Barton P. Miller,3423
Robert H. B. Netzer,3423
Todd R. Allen,3424
David A. Padua.,3424
P.J. Keleher.,3433
Mellor-Crummey,3436
J.,3436
Robert H. B. Netzer,3438
Barton P. Miller.,3438
Robert H. B. Netzer,3439
Barton P. Miller.,3439
M. Ronsse,3440
W. Zwaenepoel.,3440
Daniel J. Scales,3441
Kourosh Gharachorloo,3441
Chandramohan A. Thekkath.,3441
Amitabh Srivastava,3442
Alan Eustace.,3442
S. Adal,3444
V.S. Subrahmanian.,3444
M. Kifer,3457
V.S. Subrahmanian.,3457
J. Lu,3460
A. Nerode,3460
V.S. Subrahmanian.,3460
Silberschatz,3465
A.,3465
Stonebraker,3465
M.,3465
Ullman,3465
J. D.,3465
M. Stonebraker,3484
P. Aoki,3484
R. Devine,3484
W. Litwin,3484
M. A. Olson. Mariposa:,3484
B. W. Kernighan,3493
L. L. Cherry,3493
S. Acharya,3495
R. Alonso,3495
M. Franklin,3495
S. Zdonik,3495
S. Acharya,3496
M. Franklin,3496
S. Zdonik,3496
Imielinski,3508
T.,3508
B. Badrinath,3508
T. Imielinski,3510
S. Viswanathan,3510
S. Shekhar,3513
A. Fetterer,3513
D.R. Liu,3513
T. Yan,3516
H. Garcia-Molina,3516
S. Zdonik,3517
M. Franklin,3517
R. Alonso,3517
S. Acharya,3517
Bennett,3533
J. K.,3533
Carter,3533
J. B.,3533
Zwaenepoel,3533
W.,3533
D. Chaiken,3539
A. Agarwal,3539
D. Chaiken,3540
J. Kubiatowicz,3540
A. Agarwal.,3540
Cox,3541
A.L.,3541
S. Dwarkadas,3541
P. Keleher,3541
H. Lu,3541
R. Rajamony,3541
W. Zwaenepoel,3541
A. L. Cox,3542
R. J. Fowler,3542
Jack Veenstra,3558
Robert Fowler. MINT:,3558
Mary G. Baker,3563
John H. Hartman,3563
Michael D. Kupfer,3563
Ken W. Shirriff,3563
John K. Ousterhout.,3563
Calton Pu,3572
Tito Autrey,3572
Andrew Black,3572
Charles Consel,3572
Crispin Cowan,3572
Jon Inouye,3572
Lakshmi Kethana,3572
Jonathan Walpole,3572
Ke Zhang.,3572
M. Seltzer,3574
Y. Endo,3574
C. Small,3574
K. Smith.,3574
Small,3575
C.,3575
Seltzer,3575
M.,3575
E. Volanschi,3578
G. Muller,3578
C. Consel.,3578
Bundy,3583
Alan.,3583
Alan Bundy,3584
Frank van Harmelen,3584
Jane Hesketh,3584
Alan Smaill,3584
Andrew Stevens.,3584
Anthony Bailey.,3597
Alan Bundy.,3608
J.L. Caldwell.,3609
Robert L. Constable.,3613
Max B. Forester.,3622
Jason J. Hickey. Nuprl-light:,3629
Douglas J. Howe.,3634
P. B. Jackson.,3636
Dexter Kozen,3639
Owre,3651
S.,3651
Rushby,3651
M.,3651
Shankar,3651
N.,3651
PVS:,3651
B. Kalyanasundaram,3667
K.R. Pruhs.,3667
E. Koutsoupias,3669
C. Papadimitriou.,3669
G. Koren,3671
D. Shasha,3671
S.-C. Huang. Moca:,3671
Sedat Akyurek,3679
Kenneth Salem.,3679
Christos Faloutsos,3683
H.V. Jagadish.,3683
C.R. Johnson,3701
R.M. Macleod.,3701
C.R. Johnson,3716
R.S. MacLeod.,3716
J.A. Schmidt,3717
C.R. Johnson,3717
J.C. Eason,3717
Babuska,3723
I.,3723
Miller,3723
A.,3723
S.G. Parker,3740
D.M. Weinstein,3740
C.R. Johnson.,3740
C.R. Johnson,3741
S.G. Parker.,3741
S.G. Parker,3742
C.R. Johnson,3742
"""SCIRun:",3742
K.K. Lau,3750
M. Ornaghi.,3750
K.K. Lau,3751
M. Ornaghi,3751
S.- A.,3751
A. Puri,3819
P. Varaiya.,3819
RAM,3828
A.,3828
S. Dwarkadas,3838
A.L. Cox,3838
W. Zwaenepoel.,3838
T. E. Jeremiassen,3844
S. J. Eggers.,3844
P. Keleher,3846
A.L. Cox,3846
S. Dwarkadas,3846
W. Zwaenepole.,3846
D. Kranz,3849
K. Johnson,3849
A. Agarwal,3849
J. Kubiatowicz,3849
B.-H. Lim.,3849
Honghui Lu,3853
Sandhya Dwarkadas,3853
Alan L. Cox,3853
Willy Zwaenepoel.,3853
M. Slater,3873
M. Usoh.,3873
Randy Pausch,3874
Matthew Conway,3874
Robert DeLine,3874
Rich Gossweiler,3874
Steve Miale,3874
Jonathan Ashton,3874
Richard Stoakley.,3874
C. Ware,3877
S. Osborne,3877
Satoshi Sekine,3887
Ralph Grishman:,3887
Orna Bernholtz,3894
Moshe Y. Vardi,3894
Pierre Wolper.,3894
D. Kozen.,3906
O. Kupferman,3908
M.Y. Vardi.,3908
P.L. Wolper,3919
M.Y. Vardi,3919
A.P. Sistla.,3919
M. Wolverton.,3931
M. Wolverton,3932
B. Hayes-Roth.,3932
K. C. Claffy,3936
H.-W. Braun,3936
G. C. Polyzos.,3936
K. Claffy,3942
G. C. Polyzos,3942
H. W.,3942
Steiner,3943
J. G.,3943
C. Neuman,3943
J. L. Schiller,3943
Thomas Anderson,3946
Michael Dahlin,3946
Jeanna Neefe,3946
David Pat-terson,3946
Drew Roselli,3946
Randolph Wang.,3946
Mary Louise Gray Baker.,3950
R. Chandra,3959
S. Devine,3959
B. Verghese,3959
A. Gupta,3959
M. Rosenblum.,3959
T.D. Chandra,3965
S. Toueg.,3965
Peter M. Chen,3967
Wee Teck Ng,3967
Subhachandra Chandra,3967
Christopher M. Aycock,3967
Gurushankar Rajamani,3967
David Lowell.,3967
J.R. Eykholt,3974
S.R. Kleiman,3974
S. Bar-ton,3974
R. Faulkner,3974
A. Shivalingiah,3974
M. Smith,3974
D. Stein,3974
J. Voll,3974
M. Weeks,3974
D. Williams,3974
Michael J. Feeley,3976
William E. Morgan,3976
Fred-eric H. Pighin,3976
Anna R. Karlin,3976
Henry M. Levy.,3976
Jim Gray.,3980
M. Greenwald,3981
D. Cheriton.,3981
Y.A. Khalidi,3991
J.M. Bernabeu,3991
V. Matena,3991
K. Shirriff,3991
M. Thadani.,3991
Krieger,3995
O.,3995
J. G. Mitchel,4009
J. J. Giobbons,4009
G. Hamilton,4009
P. B. Kessler,4009
Y. A. Khalidi,4009
P. Kougiouris,4009
P. W. Madany,4009
M. N. Nelson,4009
M. L. Powell,4009
S. R. Radia.,4009
John Ousterhout,4013
Andrew Cherenson,4013
Fred Douglis,4013
Mike Nelson,4013
Brent Welch,4013
A. Sweeney,4026
D. Doucette,4026
W. Hu,4026
C. Anderson,4026
M. Nishimoto,4026
G. Peck,4026
Torrellas,4037
J.,4037
Gupta,4037
A.,4037
Hennessy,4037
R.C. Unrau,4039
O. Krieger,4039
B. Gamsa,4039
M. Stumm.,4039
Ron Unrau,4040
Michael Stumm,4040
Orran Krieger.,4040
M. Betke,4055
N. Makris.,4055
Q. Luong,4075
J. Weber,4075
D. Koller,4075
J. Malik.,4075
Carlos Morimoto,4077
Daniel DeMenthon,4077
Larry S. Davis,4077
Rama Chellappa,4077
Randal Nelson.,4077
Greg Eisenhauer,4090
Weiming Gu,4090
Karsten Schwan,4090
Niru Mallavarupu.,4090
I.T. Foster,4091
P.H. Worley.,4091
G. Weiming,4092
G. Eisenhauer,4092
E. Kramer,4092
K. Schwan,4092
et al.,4092
J. K. Hollingsworth,4098
B. P. Miller,4098
J. Cargille.,4098
T. Kindler,4101
K. Schwan,4101
D. Silva,4101
M. Trauner,4101
F. Alyea.,4101
John T. Stasko,4113
Eileen Kraemer.,4113
Babai,4121
L.,4121
Fortnow,4121
Lund,4121
C.,4121
F. Ergun.,4129
U. Feige,4131
S. Goldwasser,4131
L. Lovasz,4131
S. Safra,4131
M. Szegedy.,4131
Rubinfeld,4139
R.:,4139
R. Srikant,4144
R. Agrawal.,4144
Susan T. Dumais.,4153
Christos Faloutsos,4155
King-Ip (David) Lin.,4155
Raymond T. Ng,4174
Jiawei Han.,4174
M. Furer,4198
B. Raghavachari,4198
G. Robins,4211
J. S. Salowe,4211
Kasper,4234
Walter,4234
Hans-Ulrich Krieger.,4234
Kasper,4235
Walter,4235
Hans-Ulrich Krieger,4235
Jorg Spilker,4235
Hans Weber.,4235
J. Pruyne,4242
M. Livny.,4242
Davis,4249
A.,4249
Coates,4249
B.,4249
Stevens,4249
K.,4249
L. Saitta,4274
M. Botta,4274
F. Neri,4274
Arkin,4289
R.C.,4289
Balch,4289
T.,4289
""" AuRA:",4289
D. J. Cook,4293
P. Gmytrasiewicz,4293
L.B. Holder.,4293
Langer,4296
D.,4296
Rosenblatt,4296
J.,4296
. Hebert,4296
M.,4296
Rosenblatt,4303
Julio K.,4303
D. Terzopoulos,4304
X. Tu,4304
R. Grzeszczuk.,4304
Y. Bengio,4323
P. Frasconi.,4323
Z. Ghahramani,4329
M. I. Jordan.,4329
M.I. Jordan,4330
R.A. Jacobs,4330
Neal,4335
R.,4335
Hinton,4335
G.,4335
O. Etzioni.,4344
C. Knoblock,4348
Stuart Russell.,4357
Zhong Shao,4368
Andrew Appel.,4368
Robert Harper,4374
Bruce F. Duba,4374
David MacQueen.,4374
Colin Runciman,4398
David Wakeling.,4398
Zhong Shao,4399
Andrew W. Appel.,4399
Philip Wadler.,4404
R. Aydt.,4412
Daniel A. Reed,4415
Robert D. Olson,4415
Ruth A. Aydt,4415
Tara M. Madhyastha,4415
Thomas Birkett,4415
David W. Jensen,4415
Bobby A. A. Nazief,4415
Brian K. Totty.,4415
F. Lin,4423
R. Reiter,4423
F. Lin,4424
Y. Shoham.,4424
R. Reiter.,4432
J. Kleinberg,4446
S. Mullainathan.,4446
Wai-Kau Lo,4448
Vassos Hadzilacos.,4448
R.E. Tarjan,4468
A. Agarwal,4473
B.-H. Lim,4473
D. Kranz,4473
J. Kubiatowicz,4473
M. D. Hill,4494
J. R. Larus,4494
S. K. Reinhardt,4494
D.A. Wood.,4494
Mark Hill,4495
Alan Jay Smith,4495
E. E. Rothberg M. S. Lam,4497
M. E. Wolf.,4497
Anne Rogers,4506
Keshav Pingali.,4506
Steven K. Reinhardt.,4512
Callan,4518
J.,4518
Croft,4518
W. B.,4518
Broglio,4518
L. Gravano,4523
H. Garcia-Molina.,4523
Luis Gravano,4524
Hector Garcia-Molina,4524
Anthony Tomasic.,4524
Yufeng Jing,4527
W. Bruce Croft.,4527
Howard Turtle,4531
W. Bruce Croft,4531
Charles L. Viles,4532
James C.,4532
Jinxi Xu,4535
W. Bruce Croft.,4535
M. Sahami.,4553
Blakeley,4558
J.,4558
Larson,4558
P.,4558
Tompa,4558
F.,4558
A. Gupta,4566
I. S. Mumick.,4566
Ashish Gupta,4567
Inderpal Singh Mumick,4567
V. S. Subrahmanian.,4567
Richard Hull,4570
Gang Zhou.,4570
J. Wiener,4579
H. Gupta,4579
W. Labio,4579
Y. Zhuge,4579
H. Garcia-Molina,4579
J. Widom.,4579
Yue Zhuge,4580
Hector Garcia-Molina,4580
Joachim Hammer,4580
Jennifer Widom.,4580
Yue Zhuge,4581
Hector Garcia-Molina,4581
Janet L. Wiener.,4581
Y. Zhuge,4582
J. L. Wiener,4582
H. Garcia-Molina.,4582
Barto,4584
A. G.,4584
Sutton,4584
R. S.,4584
Anderson,4584
C. W.,4584
M. Grossglauser,4606
S. Keshav,4606
D. Tse,4606
"""RCBR:",4606
E.W.Knightly,4608
D.E.Wrege,4608
J.Liebeherr,4608
H.Zhang.,4608
M.Krunz,4609
H.Hughes.,4609
Simon S. Lam,4610
Simon Chow,4610
David K. Y. Yau.,4610
J. Liebeherr,4612
D. Wrege,4612
D. Ferrari.,4612
S. Chakrabarti,4626
B. Dom,4626
R. Agrawal,4626
P. Raghavan.,4626
Y. Freund,4637
D. Ron.,4637
Koller,4640
D.,4640
Sahami,4640
M.,4640
M.Mehta,4647
R.Agrawal,4647
J.Rissanen,4647
SLIQ:,4647
Michael J. Pazzani,4649
Clifford A. Brunk,4649
Glenn Silverstein.,4649
John Shafer,4659
Rakesh Agrawal,4659
Manish Mehta. SPRINT:,4659
Cohen,4660
W. W.,4660
Singer,4660
Y.,4660
Ron Weiss,4662
Bienvenido Velez,4662
Mark A. Sheldon,4662
Chanathip Nemprempre,4662
Peter Szilagyi,4662
Andrzej Duda,4662
David K. Gifford. Hypursuit:,4662
Zoltan Somogyi,4676
Fergus Henderson,4676
Thomas Conway.,4676
P. Grefen,4687
J. Widom.,4687
Clark,4703
P.,4703
B. Blume,4723
R. Eigenmann,4723
K. Faigin,4723
J. Grout,4723
J. Hoeinger,4723
D. Padua,4723
P. Petersen,4723
B. Pottenger,4723
L. Rauchwerger,4723
P. Tu,4723
S. Weatherford.,4723
Wayne Kelly,4726
William Pugh,4726
Evan Rosser.,4726
Wei Li,4728
Keshav Pingali.,4728
Wolfe,4732
M.J.,4732
Impagliazzo,4740
R.,4740
Zuckerman,4740
D.,4740
S. Adve et al.,4748
S. V. ADVE,4749
M. D. HILL,4749
C. Amza,4750
A.L. Cox,4750
S. Dwarkadas,4750
P. Keleher,4750
H. Lu,4750
R. Rajamony,4750
W. Yu,4750
W. Zwaenepoel. TreadMarks:,4750
S.K. Gupta,4758
A.A. Schaffer,4758
A.L. Cox,4758
S. Dwarkadas,4758
W. Zwaenepoel.,4758
Donald Yeung,4768
John Kubiatowicz,4768
Anant Agarwal. MGS:,4768
D. Jiang,4770
H. Shan,4770
J. P. Singh.,4770
Laks V. S. Lakshmanan,4779
R. Missaoui.,4779
Alon Y. Levy,4782
Yehoshua Sagiv.,4782
M. Bellare,4792
S. Goldwasser,4792
C. Lund,4792
A. Russell.,4792
M. Kearns,4804
R.E. Schapire,4804
L.M. Sellie,4804
Norman Carver,4817
Zarko Cvetanovic,4817
Victor Lesser,4817
Keith S. Decker,4822
Victor R. Lesser.,4822
Decker,4823
K.,4823
Lesser,4823
V.,4823
Durfee,4825
E.,4825
Lesser,4825
V.,4825
S. Lander,4829
V. Lesser,4829
M V Nagendra Prasad,4833
Victor Lesser,4833
Susan Lander,4833
DONGARRA,4841
J. J.,4841
R. Brooks,4846
L. Stein.,4846
S. Schaal,4858
C. Atkeson,4858
M. Williamson.,4860
Enric Plaza,4878
Josep Llums Arcos,4878
Fran-cisco Martin,4878
S. Mallat,4936
Z. Zhang,4936
V. K Goyal,4938
M. Vetterli,4938
R. Neff,4939
A. Zakhor,4939
M. Vetterli,4939
M. Vetterli,4940
T. Kalker,4940
V. K. Goyal,4962
M. Goodwin,4963
V. K. Goyal,4964
M. Vetterli,4964
N. T. Thao,4964
C. Chen,4972
O.L. Mangasarian:,4972
A. Gelsey,4983
D. Smith.,4983
Tim Berners-Lee,4996
Robert Cailliau,4996
Jean-Francis Groff,4996
Berd Pollerman.,4996
Gifford,4997
D.K.,4997
Jouvelot,4997
P.,4997
Sheldon,4997
M.A.,4997
O\'Toole,4997
J.W. Jr,4997
Rene Elmstrtm,5013
Peter Gorm Larsen,5013
Poul Btgh Lassen.,5013
Peter Gorm Larsen,5021
Poul Btgh Lassen.,5021
Yoav Freund,5038
Robert E. Schapire,5038
Yoram Singer,5038
Manfred K. Warmuth.,5038
David A. Hull.,5040
Hinrich Schutze,5041
David A. Hull,5041
Jan O. Pedersen.,5041
Lewis,5042
David D.,5042
Lewis,5043
D. D.,5043
David Lewis.,5044
David D. Lewis,5045
William A. Gale,5045
David D. Lewis,5046
Robert E. Shapire,5046
James P. Callan,5046
Ron Papka.,5046
C.T. Yu,5050
W.S. Luk,5050
T.Y. Cheung.,5050
Schapire,5055
R.E.,5055
Freund,5055
Y.,5055
Bartlett,5055
P.,5055
Lee,5055
Amit Singhal,5057
Mandar Mitra,5057
Chris Buckley.,5057
M. G. Brown.,5062
M. Lenz,5064
H.-D. Burkhard.,5064
M. Lenz,5069
H.-D. Burkhard,5069
S. Bruckner.,5069
M. Wolverton.,5075
R.E. Kass,5086
A.E. Raftery.,5086
G. Abowd,5094
R. Allan,5094
D. Garlan,5094
Ralph E.,5109
